,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
5816,12.25,31.5,81,308,255.5,189,792,657,486,64,24,144,209,102,100,1
5817,16,498,15500.25,376,316,240,11703,9835.5,7470,132,2,8,97,132,16,1
5818,6.25,281.25,12656.25,202.5,165,117.5,9112.5,7425,5287.5,161,226,223,4,30,161,1
5819,1,118.5,14042.25,63,48,29,7465.5,5688,3436.5,129,208,35,0,112,73,0
5820,6.25,5,4,160,112.5,97.5,128,90,78,0,64,192,233,219,241,1
5821,2.25,8.25,30.25,103.5,75,66,379.5,275,242,153,122,220,196,152,144,0
5822,0.25,2,16,37.5,28,25,300,224,200,249,104,166,64,240,196,0
5823,0,0,0.25,0,0,0,38.5,29,26,41,114,164,36,200,144,0
5824,0,0,15750.25,0,0,0,9287,7153.5,6275,100,122,116,177,34,196,1
5825,0,0,15625,0,0,0,8750,6625,5750,36,126,148,249,134,68,1
5826,0.25,63.5,16129,33.5,26,22.5,8509,6604,5715,137,156,199,144,36,233,1
5827,1,126.5,16002.25,67,52,45,8475.5,6578,5692.5,137,156,199,144,36,233,0
5828,1,126.5,16002.25,63,50,42,7969.5,6325,5313,129,78,86,196,52,228,1
5829,1,0.5,0.25,63,50,42,31.5,25,21,129,78,86,196,52,228,0
5830,0.25,0.25,0.25,31,26,21.5,31,26,21.5,4,152,106,144,188,57,0
5831,0.25,63.75,16256.25,31,26,21.5,7905,6630,5482.5,4,152,106,144,188,57,0
5832,16256.25,16128.75,16002.25,7650,6502.5,5355,7590,6451.5,5313,16,244,216,41,94,228,1
5833,16129,16002,15876,7366,6223,5080,7308,6174,5040,36,26,16,97,168,64,1
5834,16129,16065.5,16002.25,7112,5969,4826,7084,5945.5,4807,64,72,80,161,250,164,1
5835,16129,16192.5,16256.25,6985,5842,4699,7012.5,5865,4717.5,209,226,243,68,166,89,0
5836,2.25,0.75,0.25,82.5,67.5,64.5,27.5,22.5,21.5,209,171,61,233,143,57,1
5837,16256.25,127.5,1,7140,5865,5610,56,46,44,64,16,160,68,232,144,0
5838,15625,125,1,7125,5875,5625,57,47,45,177,119,5,161,67,233,0
5839,15252.25,61.75,0.25,7163,5928,5681,29,24,23,36,224,108,0,160,68,0
5840,15500.25,15811.5,16129,7345.5,5976,5478,7493,6096,5588,153,16,36,0,64,144,1
5841,15876,16002,16129,7182,5796,5292,7239,5842,5334,177,62,90,68,140,228,1
5842,1,127,16129,58,45,39,7366,5715,4953,36,50,214,233,219,241,1
5843,9,3,1,168,129,111,56,43,37,64,104,24,57,55,89,0
5844,56.25,33.75,20.25,465,352.5,300,279,211.5,180,4,98,176,161,88,64,1
5845,20.25,24.75,30.25,301.5,234,202.5,368.5,286,247.5,137,156,199,144,36,233,0
5846,2.25,5.25,12.25,111,85.5,73.5,259,199.5,171.5,100,122,42,177,233,97,0
5847,16129,16065.5,16002.25,9525,7366,6350,9487.5,7337,6325,249,254,166,36,84,196,0
5848,16256.25,15746.25,15252.25,9180,6885,5610,8892,6669,5434,64,48,96,100,72,144,1
5849,6.25,310,15376,167.5,122.5,97.5,8308,6076,4836,137,211,53,97,119,241,1
5850,42.25,819,15876,416,299,234,8064,5796,4536,0,128,0,68,120,16,1
5851,81,0,0,567,405,315,0,0,0,129,19,157,233,39,201,0
5852,12.25,5.25,2.25,220.5,157.5,157.5,94.5,67.5,67.5,129,19,19,233,233,233,1
5853,12.25,7,4,227.5,164.5,164.5,130,94,94,129,239,239,161,161,161,0
5854,20.25,9,4,301.5,220.5,220.5,134,98,98,137,211,211,97,97,97,0
5855,30.25,8.25,2.25,379.5,280.5,280.5,103.5,76.5,76.5,153,191,191,41,41,41,0
5856,25,2.5,0.25,350,260,250,35,26,25,36,56,172,144,40,196,1
5857,20.25,571.5,16129,315,234,225,8890,6604,6350,36,56,172,144,40,196,1
5858,12.25,442.75,16002.25,241.5,178.5,164.5,8728.5,6451.5,5945.5,153,191,171,41,93,161,1
5859,9,4.5,2.25,204,150,138,102,75,69,16,72,56,196,252,68,0
5860,16002.25,16128.75,16256.25,8981.5,6831,5945.5,9052.5,6885,5992.5,177,250,9,100,234,161,1
5861,15750.25,16001.25,16256.25,8283,6149.5,5271,8415,6247.5,5355,4,162,212,97,10,228,0
5862,15252.25,926.25,56.25,8645,6545.5,5557.5,525,397.5,337.5,36,126,78,249,81,233,0
5863,14762.25,850.5,49,9841.5,7776,6804,567,448,392,161,64,184,0,0,64,0
5864,14280.25,15116.75,16002.25,10157.5,8126,6931,10752.5,8602,7337,57,148,66,16,104,36,1
5865,13924,14396,14884,9322,7316,6136,9638,7564,6344,97,34,12,4,152,144,1
5866,13806.25,14687.5,15625,8577.5,6580,5405,9125,7000,5750,209,248,30,64,16,68,1
5867,13806.25,14041.25,14280.25,8577.5,6580,5405,8723.5,6692,5497,209,248,30,64,16,68,0
5868,12996,13281,13572.25,6726,3990,3990,6873.5,4077.5,4077.5,153,17,17,201,201,201,1
5869,14042.25,14990.25,16002.25,6399,3555,3318,6831,3795,3542,100,84,232,132,72,16,0
5870,15376,868,49,7068,3968,3472,399,224,196,177,32,60,0,128,16,0
5871,16129,1206.5,90.25,8763,5588,4699,655.5,418,351.5,153,220,249,144,92,89,0
5872,16129,571.5,20.25,9652,6604,5334,342,234,189,144,112,120,144,136,228,1
5873,16129,254,4,10033,6731,5080,158,106,80,97,91,88,249,72,64,1
5874,15876,567,20.25,10458,7182,5040,373.5,256.5,180,233,123,248,177,232,64,1
5875,16002.25,695.75,30.25,11385,7969.5,5566,495,346.5,242,164,38,120,129,212,144,0
5876,16129,889,49,12065,8636,5969,665,476,329,65,60,113,16,124,161,1
5877,16002.25,15812.5,15625,13282.5,9740.5,7084,13125,9625,7000,17,149,248,41,216,64,0
5878,15500.25,14255.25,13110.25,11205,7594.5,5353.5,10305,6984.5,4923.5,164,114,30,137,63,57,0
5879,14762.25,303.75,6.25,9720,5832,4009.5,200,120,82.5,0,0,80,0,48,65,0
5880,14161,1725.5,210.25,11424,7616,6069,1392,928,739.5,0,0,32,0,192,41,0
5881,14161,833,49,12852,9044,7735,756,532,455,144,16,108,144,76,129,1
5882,15006.25,735,36,13597.5,9432.5,8330,666,462,408,33,99,124,41,116,16,1
5883,15876,945,56.25,15246,10962,9828,907.5,652.5,585,49,31,222,145,130,196,0
5884,1,127.5,16256.25,125,95,69,15937.5,12112.5,8797.5,9,99,177,65,155,153,1
5885,0,0,15006.25,0,0,0,14577.5,10902.5,7717.5,81,95,73,241,231,129,0
5886,2.25,187.5,15625,171,126,87,14250,10500,7250,196,104,212,144,8,36,0
5887,30.25,698.5,16129,621.5,456.5,324.5,14351,10541,7493,225,163,11,233,33,153,0
5888,25,632.5,16002.25,560,410,290,14168,10373,7337,0,224,96,68,148,36,1
5889,20.25,564.75,15750.25,495,360,252,13805,10040,7028,68,96,16,0,128,64,1
5890,64,1012,16002.25,864,616,448,13662,9740.5,7084,144,124,160,41,216,64,1
5891,196,49,12.25,1512,1078,784,378,269.5,196,144,124,160,41,216,64,0
5892,56.25,48.75,42.25,862.5,630,480,747.5,546,416,169,188,192,144,0,0,1
5893,2.25,3.75,6.25,180,133.5,106.5,300,222.5,177.5,64,184,72,241,175,177,0
5894,15376,15066,14762.25,14756,10912,8680,14458.5,10692,8505,81,232,138,64,16,36,0
5895,15252.25,14079,12996,13214.5,9386,7163,12198,8664,6612,185,196,62,144,56,36,0
5896,16129,14795.5,13572.25,11684,7620,5715,10718,6990,5242.5,16,144,44,16,140,233,1
5897,4,1,0.25,170,106,76,42.5,26.5,19,57,153,158,249,222,164,1
5898,6.25,23.75,90.25,232.5,152.5,115,883.5,579.5,437,201,41,182,137,246,68,1
5899,4,28,196,206,142,116,1442,994,812,113,145,86,177,22,36,0
5900,42.25,84.5,169,825.5,552.5,474.5,1651,1105,949,1,43,55,57,61,209,1
5901,30.25,30.25,30.25,748,517,451,748,517,451,64,240,144,132,28,68,0
5902,12.25,439.25,15750.25,483,336,294,17319,12048,10542,100,192,72,0,128,144,0
5903,4,247,15252.25,260,180,156,16055,11115,9633,4,180,156,164,108,196,0
5904,0.25,0.25,0.25,64,44,38,64,44,38,0,0,0,64,32,144,1
5905,0,0,6.25,0,0,0,325,230,197.5,4,184,30,16,100,97,1
5906,1,127.5,16256.25,132,94,81,16830,11985,10327.5,16,120,196,132,190,161,1
5907,0.25,1.75,12.25,63.5,45.5,38.5,444.5,318.5,269.5,1,37,51,89,95,41,0
5908,1,120.5,14520.25,137,101,87,16508.5,12170.5,10483.5,81,13,143,217,83,145,1
5909,20.25,495,12100,495,346.5,279,12100,8470,6820,68,22,164,41,166,4,0
5910,16,468,13689,396,264,204,11583,7722,5967,73,134,185,4,38,41,0
5911,15500.25,14255.25,13110.25,10956,6972,5104.5,10076,6412,4694.5,64,64,24,64,248,145,0
5912,14520.25,15062.5,15625,8676,4820,3012.5,9000,5000,3125,64,64,8,64,232,113,1
5913,15376,2356,361,10168,6200,4340,1558,950,665,68,4,54,196,214,201,1
5914,0.25,9.75,380.25,54,39.5,31.5,2106,1540.5,1228.5,144,84,148,97,113,129,1
5915,9,13.5,20.25,357,270,222,535.5,405,333,81,214,102,164,4,100,0
5916,15376,14384,13456,14384,10912,9176,13456,10208,8584,144,224,136,64,112,100,1
5917,15006.25,13230,11664,11515,8085,6370,10152,7128,5616,132,60,24,4,104,144,0
5918,15500.25,14753.25,14042.25,9462,5976,4233,9006,5688,4029,144,64,24,0,96,132,0
5919,4,2,1,150,94,66,75,47,33,249,197,171,161,15,65,0
5920,12.25,8.75,6.25,269.5,171.5,129.5,192.5,122.5,92.5,41,189,33,97,21,89,1
5921,4,8,16,158,102,78,316,204,156,97,189,9,41,197,241,1
5922,9,24,64,255,171,138,680,456,368,57,237,70,177,62,68,1
5923,42.25,45.5,49,617.5,435.5,364,665,469,392,65,221,200,137,168,64,0
5924,20.25,571.5,16129,450,319.5,283.5,12700,9017,8001,16,188,156,177,121,129,1
5925,64,984,15129,752,520,456,11562,7995,7011,132,222,238,129,121,177,0
5926,132.25,17.25,2.25,1035,701.5,632.5,135,91.5,82.5,164,114,86,137,27,209,0
5927,169,130,100,1261,884,806,970,680,620,193,196,126,16,120,4,0
5928,121,115.5,110.25,1199,880,836,1144.5,840,798,105,16,92,0,192,144,1
5929,72.25,21.25,6.25,994.5,748,714,292.5,220,210,121,56,100,64,224,144,1
5930,49,864.5,15252.25,798,595,567,14079,10497.5,10003.5,196,218,18,57,229,161,1
5931,49,861,15129,756,553,525,13284,9717,9225,144,84,164,97,37,249,0
5932,289,2142,15876,1768,1241,1377,13104,9198,10206,64,168,232,209,25,161,1
5933,225,7.5,0.25,1560,1110,1230,52,37,41,64,16,80,100,180,68,0
5934,169,1657.5,16256.25,1352,975,1027,13260,9562.5,10072.5,64,120,24,249,37,97,0
5935,156.25,1587.5,16129,1287.5,925,950,13081,9398,9652,113,198,148,100,248,144,0
5936,210.25,14.5,1,1450,1087.5,1029.5,100,75,71,16,76,188,249,205,177,1
5937,196,49,12.25,1442,1092,994,360.5,273,248.5,113,98,145,196,162,177,1
5938,144,48,16,1272,1008,852,424,336,284,228,200,102,144,76,177,1
5939,110.25,1323,15876,1134,934.5,777,13608,11214,9324,144,140,56,241,186,100,0
5940,64,988,15252.25,808,656,536,12473.5,10127,8274.5,217,90,111,68,118,137,1
5941,25,625,15625,485,400,320,12125,10000,8000,193,80,64,0,0,0,0
5942,9,376.5,15750.25,279,231,183,11671.5,9663.5,7655.5,201,249,41,41,89,137,0
5943,9,382.5,16256.25,273,225,180,11602.5,9562.5,7650,89,169,84,249,148,16,0
5944,20.25,6.75,2.25,405,342,283.5,135,114,94.5,164,184,38,144,180,129,1
5945,20.25,11.25,6.25,418.5,355.5,306,232.5,197.5,170,201,179,180,97,252,16,1
5946,6.25,5,4,235,202.5,180,188,162,144,132,190,112,161,200,64,1
5947,1,0.5,0.25,96,83,75,48,41.5,37.5,0,32,32,233,81,249,0
5948,25,0,0,495,400,365,0,0,0,73,240,59,0,208,209,1
5949,25,2.5,0.25,500,405,375,50,40.5,37.5,16,164,76,161,187,249,0
5950,36,759,16002.25,600,486,450,12650,10246.5,9487.5,16,164,76,161,187,249,0
5951,25,627.5,15750.25,480,390,370,12048,9789,9287,0,64,192,196,140,100,0
5952,30.25,695.75,16002.25,500.5,418,401.5,11511.5,9614,9234.5,89,4,243,144,172,209,1
5953,20.25,2.25,0.25,405,337.5,324,45,37.5,36,164,94,80,249,24,64,1
5954,6.25,5,4,230,192.5,185,184,154,148,16,172,152,41,66,100,1
5955,4,252,15876,194,158,150,12222,9954,9450,193,239,107,97,37,249,0
5956,20.25,0,0,414,328.5,301.5,0,0,0,16,60,20,209,27,137,1
5957,2.25,2.25,2.25,151.5,117,105,151.5,117,105,217,198,158,196,84,36,0
5958,4,247,15252.25,202,148,126,12473.5,9139,7780.5,217,50,219,100,54,129,0
5959,9,12,16,291,204,156,388,272,208,193,196,180,16,208,144,0
5960,12.25,66.5,361,402.5,280,213.5,2185,1520,1159,169,240,103,0,16,137,1
5961,1,15.5,240.25,142,104,83,2201,1612,1286.5,196,176,10,64,184,233,1
5962,25,632.5,16002.25,760,550,430,19228,13915,10879,64,80,16,68,244,228,1
5963,156.25,1537.5,15129,1775,1250,937.5,17466,12300,9225,196,120,154,16,76,249,0
5964,156.25,1568.75,15750.25,1737.5,1250,1062.5,17444.5,12550,10667.5,121,76,39,16,52,57,1
5965,56.25,948.75,16002.25,1005,712.5,600,16951,12017.5,10120,36,186,224,65,176,0,0
5966,6.25,16.25,42.25,337.5,242.5,210,877.5,630.5,546,49,39,76,193,212,144,0
5967,1,8.5,72.25,146,108,95,1241,918,807.5,68,152,46,144,20,65,0
5968,16,2,0.25,600,456,400,75,57,50,228,204,152,196,136,16,1
5969,20.25,558,15376,648,495,441,17856,13640,12152,0,224,32,68,28,132,1
5970,12.25,442.75,16002.25,486.5,374.5,329,17583.5,13535.5,11891,121,25,10,185,74,132,1
5971,2.25,181.5,14641,204,162,144,16456,13068,11616,64,96,0,144,128,0,0
5972,16002.25,14547.5,13225,15306.5,12017.5,10373,13915,10925,9430,49,231,194,65,110,68,1
5973,16,468,13689,432,336,288,12636,9828,8424,144,112,96,144,160,64,0
5974,12.25,428.75,15006.25,336,259,213.5,11760,9065,7472.5,0,192,224,100,162,137,0
5975,15750.25,753,36,11797,9287,7906.5,564,444,378,132,44,34,100,54,129,0
5976,14280.25,1374.25,132.25,12547.5,10396.5,8962.5,1207.5,1000.5,862.5,17,175,195,145,125,249,1
5977,14400,540,20.25,13800,11760,10560,517.5,441,396,169,6,136,132,176,64,1
5978,14884,15128,15376,13664,11956,10614,13888,12152,10788,0,224,16,132,78,145,1
5979,15006.25,15312.5,15625,12862.5,11147.5,9800,13125,11375,10000,17,83,208,89,112,0,0
5980,14520.25,180.75,2.25,12532,10965.5,10242.5,156,136.5,127.5,64,248,136,89,55,57,1
5981,14762.25,0,0,13122,11299.5,10692,0,0,0,144,60,32,201,248,64,0
5982,15876,15561,15252.25,13482,11340,10458,13214.5,11115,10250.5,185,158,177,164,46,233,0
5983,16,498,15500.25,412,332,296,12823.5,10333.5,9213,113,101,198,233,254,100,0
5984,20.25,15.75,12.25,486,364.5,315,378,283.5,245,144,44,136,161,38,36,1
5985,2.25,9,36,175.5,130.5,114,702,522,456,121,195,188,145,212,144,1
5986,6.25,7.5,9,312.5,227.5,197.5,375,273,237,9,111,147,89,21,97,1
5987,36,744,15376,762,546,462,15748,11284,9548,1,37,51,89,95,41,0
5988,15006.25,15128.75,15252.25,14700,10045,8452.5,14820,10127,8521.5,64,112,88,68,26,153,1
5989,0,0,0,0,0,0,0,0,0,64,112,88,68,26,153,0
5990,16,510,16256.25,472,328,280,15045,10455,8925,100,204,68,68,108,36,0
5991,0.25,0.25,0.25,57.5,40.5,35.5,57.5,40.5,35.5,169,99,229,161,119,177,0
5992,16002.25,189.75,2.25,14674,10499.5,9614,174,124.5,114,144,156,112,233,164,144,1
5993,0.25,0,0,58,42.5,40,0,0,0,144,132,64,57,144,0,1
5994,1,126,15876,113,84,80,14238,10584,10080,225,20,80,144,64,0,1
5995,15876,16002,16129,13734,10206,9828,13843,10287,9906,105,125,54,161,174,196,0
5996,16256.25,127.5,1,13642.5,10837.5,9180,107,85,72,185,135,24,57,232,64,1
5997,42.25,822.25,16002.25,702,559,474.5,13662,10879,9234.5,144,72,204,228,134,209,0
5998,169,1579.5,14762.25,1378,1066,910,12879,9963,8505,228,244,252,68,108,36,0
5999,90.25,1121,13924,921.5,693.5,579.5,11446,8614,7198,193,169,29,209,101,137,0
6000,16256.25,15236.25,14280.25,10965,7905,6375,10277,7409,5975,228,212,204,4,28,196,1
6001,14762.25,15369.75,16002.25,9963,6682.5,5346,10373,6957.5,5566,68,158,24,209,116,144,1
6002,15376,372,9,10416,7192,5580,252,174,135,144,8,196,36,50,233,1
6003,0.25,63.75,16256.25,44,30,24,11220,7650,6120,64,160,128,16,64,0,0
6004,16256.25,16192.5,16129,10710,7140,5610,10668,7112,5588,144,96,112,64,160,144,1
6005,15750.25,251,4,10918.5,7279,5522,174,116,88,145,182,244,36,248,144,0
6006,15376,124,1,11036,7440,5704,89,60,46,241,220,254,16,200,68,0
6007,15006.25,15496.25,16002.25,11147.5,7227.5,5635,11511.5,7463.5,5819,89,249,90,153,154,68,0
6008,15129,15313.5,15500.25,10947,7011,5166,11080.5,7096.5,5229,241,209,154,177,90,228,1
6009,15376,15376,15376,10540,6572,4712,10540,6572,4712,57,153,158,249,222,164,1
6010,15750.25,15624.75,15500.25,10165.5,6024,4141.5,10084.5,5976,4108.5,161,48,113,0,48,65,1
6011,16129,635,25,9906,5715,3810,390,225,150,196,182,36,233,70,132,0
6012,16129,1206.5,90.25,11049,7874,5080,826.5,589,380,145,18,152,4,176,64,1
6013,0,0,20.25,0,0,0,418.5,306,207,201,180,182,16,56,68,0
6014,16256.25,255,4,12240,9052.5,6247.5,192,142,98,0,160,96,177,151,97,0
6015,16256.25,573.75,20.25,12367.5,9180,6375,436.5,324,225,193,72,242,64,16,196,0
6016,16002.25,1138.5,81,13156,9993.5,7463.5,936,711,531,64,24,248,97,53,153,1
6017,15750.25,502,16,14307,11169.5,8659.5,456,356,276,196,162,186,241,253,153,1
6018,15376,15252,15129,14012,10788,8680,13899,10701,8610,225,103,230,145,202,36,1
6019,15252.25,15252.25,15252.25,12967.5,9756.5,7657,12967.5,9756.5,7657,17,103,110,97,34,4,0
6020,15252.25,15746.25,16256.25,12720.5,9509.5,7657,13132.5,9817.5,7905,113,251,242,41,166,4,1
6021,15252.25,0,0,12720.5,9509.5,7657,0,0,0,113,251,242,41,166,4,0
6022,15500.25,0,0,12823.5,9586.5,7968,0,0,0,113,251,192,41,64,0,0
6023,15750.25,62.75,0.25,12926.5,9663.5,8032,51.5,38.5,32,113,251,192,41,64,0,0
6024,16002.25,189.75,2.25,13282.5,9867,8475.5,157.5,117,100.5,17,254,123,196,106,137,1
6025,16256.25,255,4,13642.5,10200,8797.5,214,160,138,185,112,215,0,144,153,1
6026,0,0,4,0,0,0,218,164,142,105,234,59,68,190,177,1
6027,0.25,1.25,6.25,55.5,42,36.5,277.5,210,182.5,33,108,167,144,244,209,0
6028,2.25,3.75,6.25,169.5,129,115.5,282.5,215,192.5,225,246,253,228,222,41,1
6029,15876,63,0.25,14490,11088,9954,57.5,44,39.5,169,136,125,64,40,97,0
6030,15129,15129,15129,13776,10824,9594,13776,10824,9594,0,128,32,64,208,196,0
6031,14884,14152,13456,12444,9760,8418,11832,9280,8004,164,224,126,0,144,153,0
6032,15252.25,14326,13456,10621,8151,6792.5,9976,7656,6380,228,44,122,4,46,209,1
6033,15750.25,15311,14884,9412.5,7153.5,5647.5,9150,6954,5490,249,179,47,177,5,233,1
6034,15876,16065,16256.25,9072,6804,5292,9180,6885,5355,64,48,208,100,220,228,1
6035,15876,15750,15625,9324,7056,5544,9250,7000,5500,100,48,184,64,160,144,0
6036,15252.25,15190.5,15129,8398,5928,4569.5,8364,5904,4551,16,192,212,0,240,89,1
6037,14641,0,0,8107,5445,4114,0,0,0,137,199,230,233,250,132,0
6038,14641,605,25,8712,5445,4356,360,225,180,64,168,32,233,84,16,0
6039,14520.25,783.25,42.25,9881,6266,5302,533,338,286,68,168,24,144,240,144,0
6040,15500.25,560.25,20.25,11329.5,6972,6225,409.5,252,225,89,232,198,64,240,196,1
6041,16129,889,49,12319,7366,6731,679,406,371,193,250,21,36,2,249,1
6042,16256.25,1466.25,132.25,13897.5,8670,8160,1253.5,782,736,105,244,64,16,0,0,1
6043,15876,945,56.25,15624,10080,9702,930,600,577.5,16,192,76,0,16,41,0
6044,16129,16129,16129,15494,10668,9271,15494,10668,9271,36,8,202,144,244,209,1
6045,1,125.5,15750.25,119,81,68,14934.5,10165.5,8534,81,167,156,161,132,16,0
6046,12.25,446.25,16256.25,406,280,231,14790,10200,8415,144,64,232,0,160,4,0
6047,16,4,1,464,324,248,116,81,62,144,180,24,161,158,4,0
6048,16,6,2.25,472,332,252,177,124.5,94.5,100,66,10,233,109,129,1
6049,20.25,2.25,0.25,531,387,283.5,59,43,31.5,100,164,10,228,42,129,1
6050,49,0,0,826,602,441,0,0,0,100,164,10,228,42,129,1
6051,81,22.5,6.25,1044,774,558,290,215,155,144,248,24,228,212,4,0
6052,36,720,14400,726,546,402,14520,10920,8040,49,3,171,89,209,137,1
6053,42.25,711.75,11990.25,643.5,461.5,318.5,10840.5,7774.5,5365.5,73,117,243,177,151,97,0
6054,56.25,903.75,14520.25,622.5,405,270,10001.5,6507,4338,233,130,172,100,152,16,0
6055,36,21,12.25,498,330,246,290.5,192.5,143.5,233,213,75,209,207,145,0
6056,12.25,12.25,12.25,308,210,171.5,308,210,171.5,64,160,216,16,124,97,1
6057,6.25,0,0,220,152.5,135,0,0,0,64,248,144,137,222,100,1
6058,12.25,3.5,1,308,210,196,88,60,56,64,160,64,16,32,64,1
6059,25,40,64,450,310,295,720,496,472,164,204,190,4,74,153,0
6060,2.25,22.5,225,154.5,115.5,96,1545,1155,960,113,251,192,41,64,0,1
6061,15376,1240,100,14880,11656,10044,1200,940,810,64,16,248,132,190,161,0
6062,15625,15812.5,16002.25,15375,12125,10500,15559.5,12270.5,10626,25,155,92,193,212,144,0
6063,36,18,9,702,546,468,351,273,234,121,151,166,89,186,196,0
6064,132.25,178.25,240.25,1483.5,1184.5,1035,1999.5,1596.5,1395,1,231,90,113,54,164,1
6065,42.25,29.25,20.25,962,793,708.5,666,549,490.5,144,136,4,36,242,105,1
6066,15876,13797,11990.25,17388,14112,12474,15111,12264,10840.5,100,96,94,0,80,73,1
6067,14520.25,13556.25,12656.25,13375.5,10242.5,8676,12487.5,9562.5,8100,33,219,56,57,232,64,0
6068,15129,14637,14161,13161,9963,8364,12733,9639,8092,185,219,108,161,132,16,1
6069,0.25,58.75,13806.25,46.5,33.5,27,10927.5,7872.5,6345,201,87,158,137,34,100,0
6070,42.25,6.5,1,559,390,305.5,86,60,47,228,40,202,16,4,161,0
6071,90.25,95,100,902.5,655.5,532,950,690,560,65,155,200,153,24,64,0
6072,49,49,49,742,560,469,742,560,469,228,32,190,0,240,137,1
6073,4,2,1,218,166,140,109,83,70,105,87,206,233,178,36,1
6074,15625,0,0,13500,10250,8625,0,0,0,144,152,28,68,26,153,1
6075,15006.25,15190,15376,13352.5,10167.5,8575,13516,10292,8680,105,87,206,233,178,36,0
6076,15876,252,4,12600,9198,8316,200,146,132,16,132,200,209,210,4,1
6077,15876,1449,132.25,14238,10836,9954,1299.5,989,908.5,225,246,223,228,138,97,0
6078,15625,562.5,20.25,15375,12000,11125,553.5,432,400.5,25,32,195,0,96,241,0
6079,15750.25,15938.5,16129,15311,11922.5,10793,15494,12065,10922,36,70,252,65,234,228,0
6080,15876,189,2.25,15498,11844,10836,184.5,141,129,25,42,82,132,148,228,1
6081,0.25,0.5,1,63,49,43.5,126,98,87,4,60,210,132,78,145,1
6082,12.25,434,15376,441,336,301,15624,11904,10664,4,64,84,0,64,228,1
6083,16,478,14280.25,480,360,316,14340,10755,9440.5,64,48,8,164,198,97,0
6084,15750.25,16001.25,16256.25,13805,9789,8408.5,14025,9945,8542.5,68,132,202,196,106,137,1
6085,16129,825.5,42.25,15240,11176,9525,780,572,487.5,64,64,40,64,200,249,0
6086,16002.25,16065.5,16129,15812.5,11511.5,9993.5,15875,11557,10033,9,111,147,89,21,97,0
6087,15750.25,15562,15376,14934.5,10793,8910.5,14756,10664,8804,81,250,1,228,218,177,0
6088,15750.25,125.5,1,14809,10291,8534,118,82,68,100,204,88,68,200,16,1
6089,15876,378,9,15498,10962,9198,369,261,219,25,205,19,145,207,209,1
6090,0,0,16256.25,0,0,0,15937.5,11347.5,9307.5,9,117,165,241,97,209,1
6091,6.25,301.25,14520.25,307.5,217.5,177.5,14821.5,10483.5,8555.5,25,205,29,145,33,177,0
6092,16002.25,16065.5,16129,14168,9234.5,7337,14224,9271,7366,0,240,96,209,138,36,1
6093,6.25,22.5,81,307.5,210,172.5,1107,756,621,25,92,39,144,164,153,0
6094,30.25,22,16,715,500.5,407,520,364,296,4,54,148,89,78,100,0
6095,42.25,9.75,2.25,851.5,598,487.5,196.5,138,112.5,9,20,97,16,244,249,0
6096,16,16,16,532,376,308,532,376,308,25,214,1,132,70,41,1
6097,0.25,1,4,69,50,40.5,276,200,162,100,232,170,16,164,161,1
6098,15750.25,15436.5,15129,17068,12299,9914.5,16728,12054,9717,64,16,248,132,62,97,1
6099,15625,15500,15376,16125,11375,8750,15996,11284,8680,1,219,70,89,226,36,0
6100,15625,15875,16129,16125,11375,8750,16383,11557,8890,1,219,70,89,226,36,1
6101,15625,15812.5,16002.25,15875,11125,8250,16065.5,11258.5,8349,1,39,190,241,242,4,0
6102,15376,15624,15876,15500,10912,7688,15750,11088,7812,9,248,70,64,80,4,0
6103,15006.25,15312.5,15625,14945,10412.5,7227.5,15250,10625,7375,36,130,30,57,151,153,0
6104,14884,15372,15876,14518,10004,6832,14994,10332,7056,81,30,8,68,240,64,1
6105,15750.25,0,0,14934.5,10291,6902.5,0,0,0,81,30,145,68,158,209,1
6106,16,6,2.25,480,332,224,180,124.5,84,64,232,64,233,40,64,1
6107,90.25,1206.5,16129,1159,807.5,551,15494,10795,7366,36,130,164,57,66,36,0
6108,20.25,4.5,1,517.5,364.5,243,115,81,54,169,99,66,161,22,100,1
6109,25,10,4,605,435,310,242,174,124,49,31,78,145,18,4,0
6110,25,612.5,15006.25,600,425,315,14700,10412.5,7717.5,64,216,136,57,235,129,0
6111,25,600,14400,550,375,275,13200,9000,6600,68,58,162,249,29,209,0
6112,16,506,16002.25,416,272,208,13156,8602,6578,64,160,32,16,208,144,1
6113,6.25,5,4,267.5,177.5,142.5,214,142,114,185,173,211,177,207,177,1
6114,1,126,15876,107,71,59,13482,8946,7434,185,173,169,177,93,153,1
6115,0,0,1,0,0,0,103,66,57,113,142,239,4,178,177,0
6116,16129,571.5,20.25,13843,9144,8001,490.5,324,283.5,105,168,211,64,184,129,1
6117,15750.25,125.5,1,14056,9538,8032,112,76,64,0,64,0,144,0,0,0
6118,15129,15559.5,16002.25,13653,9225,7503,14041.5,9487.5,7716.5,33,133,115,249,223,137,0
6119,14762.25,546.75,20.25,13365,8991,7047,495,333,261,68,204,236,100,196,36,0
6120,14641,1633.5,182.25,14520,10285,7865,1620,1147.5,877.5,64,216,120,57,149,129,1
6121,14762.25,1518.75,156.25,16645.5,12393,9720,1712.5,1275,1000,81,150,208,164,224,0,1
6122,15252.25,432.25,12.25,17907.5,13708.5,10621,507.5,388.5,301,33,223,182,33,74,228,1
