,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
4862,49,773.5,12210.25,210,441,140,3315,6961.5,2210,132,98,88,129,236,144,1
4863,15500.25,14877.75,14280.25,373.5,4233,0,358.5,4063,0,9,102,0,132,0,0,1
4864,15006.25,673.75,30.25,1837.5,5512.5,857.5,82.5,247.5,38.5,225,163,105,233,59,49,1
4865,16,16,16,68,176,36,68,176,36,33,236,153,144,140,81,1
4866,13924,354,9,3068,6018,2242,78,153,57,164,46,238,41,201,105,1
4867,14762.25,15126.75,15500.25,2794.5,5832,2187,2863.5,5976,2241,17,80,158,0,96,68,1
4868,15876,15687,15500.25,2520,5418,1890,2490,5353.5,1867.5,144,92,44,57,133,225,1
4869,0.25,63,15876,8.5,20,7,2142,5040,1764,33,168,238,64,48,196,1
4870,0.25,0.25,0.25,8,19,7.5,8,19,7.5,0,96,240,164,58,225,1
4871,1,4,16,21,40,18,84,160,72,185,72,122,64,208,68,1
4872,4,8,16,50,88,48,100,176,96,113,76,88,144,32,64,1
4873,6.25,7.5,9,70,117.5,67.5,84,141,81,16,36,244,161,245,217,1
4874,12.25,441,15876,87.5,189,91,3150,6804,3276,113,70,138,100,124,164,1
4875,72.25,1054,15376,178.5,399.5,153,2604,5828,2232,185,219,122,161,78,68,1
4876,49,892.5,16256.25,133,322,105,2422.5,5865,1912.5,105,106,29,68,178,225,1
4877,1,126.5,16002.25,20,46,11,2530,5819,1391.5,144,152,220,68,250,121,1
4878,15376,15562,15750.25,2356,5332,868,2384.5,5396.5,878.5,105,49,133,57,45,49,1
4879,15376,124,1,2356,5084,248,19,41,2,105,11,38,145,82,4,1
4880,15876,819,42.25,3276,5544,252,169,286,13,164,120,52,144,88,4,1
4881,15625,750,36,4500,6625,1125,216,318,54,16,116,68,249,221,81,1
4882,14641,786.5,42.25,4961,6534,1210,266.5,351,65,145,166,154,100,28,100,1
4883,13110.25,2232.75,380.25,6068.5,7328,2404.5,1033.5,1248,409.5,249,64,89,0,64,185,1
4884,20.25,45,100,378,409.5,225,840,910,500,144,220,104,89,198,196,1
4885,272.25,1716,10816,1270.5,1336.5,726,8008,8424,4576,41,93,60,161,236,144,1
4886,0,0,11990.25,0,0,0,4380,4489.5,766.5,64,104,24,145,31,49,1
4887,16129,1016,64,5461,5334,1397,344,336,88,57,14,217,228,206,121,1
4888,64,1004,15750.25,456,448,208,7153.5,7028,3263,177,120,202,64,176,164,1
4889,15876,14931,14042.25,5040,4536,882,4740,4266,829.5,64,160,24,16,252,49,1
4890,15376,15376,15376,3224,5208,744,3224,5208,744,164,68,156,228,252,36,1
4891,16002.25,15749.25,15500.25,2403.5,4301,126.5,2365.5,4233,124.5,105,134,19,132,34,1,1
4892,16129,825.5,42.25,2540,4445,254,130,227.5,13,144,188,40,201,70,4,1
4893,13689,1521,169,3744,5499,1638,416,611,182,0,224,192,161,146,196,1
4894,9312.25,1302.75,182.25,4439,5886.5,2702,621,823.5,378,68,246,8,137,172,16,1
4895,8649,1302,196,5301,6882,3720,798,1036,560,177,122,232,100,144,64,1
4896,16002.25,1771,196,9108,11258.5,6957.5,1008,1246,770,64,8,120,241,31,209,1
4897,1600,4620,13340.25,3280,4160,2640,9471,12012,7623,68,80,36,64,208,4,1
4898,210.25,1537,11236,623.5,986,406,4558,7208,2968,57,108,180,16,112,16,1
4899,25,620,15376,170,315,95,4216,7812,2356,132,94,134,129,173,105,1
4900,16129,63.5,0.25,3683,8001,1651,14.5,31.5,6.5,73,35,121,129,51,169,1
4901,25,5,1,140,345,65,28,69,13,16,140,108,153,129,169,1
4902,289,2116.5,15500.25,408,1190,136,2988,8715,996,64,144,192,36,48,64,1
4903,484,2761,15750.25,330,1452,0,1882.5,8283,0,225,222,0,4,0,0,1
4904,196,42,9,210,952,0,45,204,0,225,252,0,16,0,0,1
4905,16,28,49,76,300,8,133,525,14,105,145,38,249,150,4,1
4906,2.25,6.75,20.25,45,123,24,135,369,72,132,156,224,68,32,0,1
4907,2.25,191.25,16256.25,45,123,24,3825,10455,2040,132,156,224,68,32,0,1
4908,2.25,190.5,16129,43.5,121.5,22.5,3683,10287,1905,73,45,179,161,191,225,1
4909,2.25,191.25,16256.25,42,120,21,3570,10200,1785,16,192,136,0,96,196,1
4910,2.25,191.25,16256.25,42,120,21,3570,10200,1785,16,192,136,0,96,196,1
4911,2.25,191.25,16256.25,40.5,118.5,19.5,3442.5,10072.5,1657.5,217,85,95,97,3,169,1
4912,2.25,191.25,16256.25,40.5,118.5,19.5,3442.5,10072.5,1657.5,217,85,95,97,3,169,1
4913,2.25,191.25,16256.25,39,117,18,3315,9945,1530,164,236,56,196,168,144,1
4914,0.25,0,0,13,39,6,0,0,0,164,236,56,196,168,144,1
4915,0.25,0,0,13,39,6,0,0,0,164,236,56,196,168,144,1
4916,0.25,0,0,13,39,6,0,0,0,164,236,56,196,168,144,1
4917,0.25,0,0,13,39,6,0,0,0,164,236,56,196,168,144,1
4918,0.25,0,0,13,39,6,0,0,0,164,236,56,196,168,144,1
4919,0.25,0,0,13,39,6,0,0,0,164,236,56,196,168,144,1
4920,0.25,0,0,13,39,6,0,0,0,164,236,56,196,168,144,1
4921,0.25,0.5,1,13,39,6,26,78,12,164,236,56,196,168,144,1
4922,0,0,1,0,0,0,27,80,10,217,112,14,0,32,100,1
4923,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4924,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4925,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4926,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4927,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4928,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4929,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4930,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4931,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4932,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4933,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4934,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4935,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4936,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4937,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4938,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4939,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4940,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4941,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4942,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4943,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4944,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4945,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4946,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4947,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4948,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4949,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4950,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4951,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4952,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4953,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4954,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4955,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4956,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4957,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4958,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4959,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4960,0,0,0,0,0,0,0,0,0,217,112,14,0,32,100,1
4961,0,0,16256.25,0,0,0,3442.5,10200,1275,217,112,14,0,32,100,1
4962,0.25,63.75,16256.25,13,39.5,4.5,3315,10072.5,1147.5,164,6,234,97,199,81,1
4963,0.25,0,0,13,39.5,4.5,0,0,0,164,6,234,97,199,81,1
4964,0.25,0,0,13,39.5,4.5,0,0,0,164,6,234,97,199,81,1
4965,0.25,0,0,13,39.5,4.5,0,0,0,164,6,234,97,199,81,1
4966,0.25,0,0,13,39.5,4.5,0,0,0,164,6,234,97,199,81,1
4967,0.25,0,0,13,39.5,4.5,0,0,0,164,6,234,97,199,81,1
4968,0.25,0,0,13,39.5,4.5,0,0,0,164,6,234,97,199,81,1
4969,0.25,0,0,13,39.5,4.5,0,0,0,164,6,234,97,199,81,1
4970,0,0,0,0,0,0,0,0,0,73,214,121,196,246,169,1
4971,0,0,0,0,0,0,0,0,0,73,214,121,196,246,169,1
4972,0,0,0,0,0,0,0,0,0,73,214,121,196,246,169,1
4973,0,0,0,0,0,0,0,0,0,73,214,121,196,246,169,1
4974,0,0,0,0,0,0,0,0,0,73,214,92,196,168,144,1
4975,0,0,0,0,0,0,0,0,0,193,83,116,41,156,144,1
4976,0,0,0,0,0,0,0,0,0,193,83,116,41,156,144,1
4977,0,0,0,0,0,0,0,0,0,193,83,116,41,156,144,1
4978,16129,0,0,3937,9779,1524,0,0,0,193,83,116,41,156,144,1
4979,16256.25,0,0,3952.5,9817.5,1530,0,0,0,193,83,116,41,156,144,1
4980,16256.25,63.75,0.25,3952.5,9817.5,1530,15.5,38.5,6,193,83,116,41,156,144,1
4981,16129,127,1,4064,9906,1651,32,78,13,0,192,160,196,246,169,1
4982,16256.25,63.75,0.25,4207.5,10072.5,1785,16.5,39.5,7,65,47,206,97,82,196,1
4983,16129,63.5,0.25,4191,10033,1778,16.5,39.5,7,65,47,206,97,82,196,1
4984,16129,63.5,0.25,4318,10160,1905,17,40,7.5,132,160,254,0,176,225,1
4985,16002.25,126.5,1,4301,10120,1897.5,34,80,15,132,160,254,0,176,225,1
4986,0,0,1,0,0,0,38,82,7,164,44,10,68,62,49,1
4987,0,0,0,0,0,0,0,0,0,164,44,10,68,62,49,1
4988,16129,0,0,4953,10287,889,0,0,0,241,87,17,161,55,49,1
4989,15876,126,1,5040,10332,756,40,82,6,64,208,240,68,236,36,1
4990,15625,187.5,2.25,5250,10375,875,63,124.5,10.5,228,158,38,233,69,49,1
4991,15252.25,308.75,6.25,5681,10374,864.5,115,210,17.5,68,24,66,144,76,49,1
4992,15129,307.5,6.25,6150,10701,1230,125,217.5,25,196,254,244,145,102,100,1
4993,15006.25,122.5,1,6492.5,10657.5,1225,53,87,10,249,3,18,145,102,100,1
4994,15500.25,249,4,6972,10956,1494,112,176,24,64,64,160,64,32,144,1
4995,15376,496,16,7440,11284,1612,240,364,52,16,84,12,89,159,169,1
4996,15376,310,6.25,8308,11656,2108,167.5,235,42.5,137,154,115,132,62,33,1
4997,15006.25,0,0,8330,11637.5,1960,0,0,0,16,60,64,65,240,0,1
4998,15006.25,245,4,8575,11515,1960,140,188,32,36,180,96,132,224,0,1
4999,15006.25,612.5,25,9065,11882.5,2327.5,370,485,95,100,10,126,193,51,105,1
5000,14762.25,668.25,30.25,9720,12514.5,2794.5,440,566.5,126.5,0,48,48,113,65,17,1
5001,15006.25,490,16,10412.5,13230,3430,340,432,112,57,220,76,144,208,16,1
5002,15252.25,432.25,12.25,10868,13832,3211,308,392,91,64,128,240,0,96,164,1
5003,15376,558,20.25,11408,14384,3720,414,522,135,16,176,200,144,152,132,1
5004,15376,372,9,12028,15004,4340,291,363,105,193,217,67,49,139,201,1
5005,15129,246,4,12177,15129,4305,198,246,70,73,145,137,25,209,201,1
5006,15129,307.5,6.25,12423,15498,4305,252.5,315,87.5,217,182,207,4,58,201,1
5007,15376,372,9,13020,15872,4588,315,384,111,17,128,45,0,128,89,1
5008,15129,615,25,13407,16236,5043,545,660,205,105,52,117,16,36,145,1
5009,15129,307.5,6.25,14268,16851,5412,290,342.5,110,144,20,240,81,140,144,1
5010,15625,0,0,14500,17125,5250,0,0,0,144,20,8,81,122,228,1
5011,15500.25,124.5,1,14442,17181,4980,116,138,40,144,136,32,100,144,64,1
5012,15750.25,251,4,14934.5,17444.5,5020,238,278,80,81,157,152,121,184,64,1
5013,15750.25,251,4,15185.5,17821,5145.5,242,284,82,49,30,97,196,190,145,1
5014,16002.25,189.75,2.25,15812.5,18089.5,5186.5,187.5,214.5,61.5,9,211,5,225,231,145,1
5015,16002.25,316.25,6.25,16065.5,18342.5,5439.5,317.5,362.5,107.5,1,239,85,33,91,57,1
5016,15876,189,2.25,16254,18648,5418,193.5,222,64.5,1,148,171,144,220,57,1
5017,16002.25,63.25,0.25,16318.5,18722,5439.5,64.5,74,21.5,1,148,171,144,220,57,1
5018,16256.25,127.5,1,16192.5,18997.5,6502.5,127,149,51,1,235,77,185,175,41,1
5019,16256.25,63.75,0.25,16320,19125,6375,64,75,25,0,0,0,228,76,196,1
5020,16129,63.5,0.25,16383,19177,6350,64.5,75.5,25,1,23,50,17,126,196,1
5021,16256.25,0,0,16447.5,19380,6120,0,0,0,1,152,48,64,128,0,1
5022,1,126.5,16002.25,128,151,45,16192,19101.5,5692.5,0,128,128,17,139,233,1
5023,2.25,189.75,16002.25,190.5,225,63,16065.5,18975,5313,1,106,214,228,156,228,1
5024,4,253,16002.25,252,298,82,15939,18848.5,5186.5,4,86,46,185,221,145,1
5025,2.25,3,4,186,220.5,58.5,248,294,78,16,52,228,105,101,241,1
5026,30.25,5.5,1,709.5,836,253,129,152,46,1,152,46,64,80,68,1
5027,42.25,799.5,15129,812.5,962,286,15375,18204,5412,9,68,124,144,112,144,1
5028,30.25,673.75,15006.25,654.5,775.5,225.5,14577.5,17272.5,5022.5,81,139,15,169,149,145,1
5029,36,744,15376,678,822,246,14012,16988,5084,225,121,25,81,241,145,1
5030,30.25,679.25,15252.25,605,731.5,231,13585,16425.5,5187,68,38,12,25,210,228,1
5031,30.25,665.5,14641,572,698.5,203.5,12584,15367,4477,64,152,8,1,91,89,1
5032,25,605,14641,480,590,165,11616,14278,3993,0,64,96,100,54,65,1
5033,30.25,679.25,15252.25,495,616,148.5,11115,13832,3334.5,164,96,126,0,208,217,1
5034,30.25,673.75,15006.25,500.5,583,137.5,11147.5,12985,3062.5,89,174,227,228,90,113,1
5035,30.25,657.25,14280.25,462,539,104.5,10038,11711,2270.5,144,40,60,132,70,105,1
5036,42.25,780,14400,474.5,578.5,91,8760,10680,1680,209,97,254,241,222,196,1
5037,30.25,676.5,15129,363,445.5,66,8118,9963,1476,4,226,24,161,204,144,1
5038,16,498,15500.25,244,308,56,7594.5,9586.5,1743,137,89,86,41,54,196,1
5039,9,370.5,15252.25,165,219,45,6792.5,9015.5,1852.5,209,175,57,209,71,225,1
5040,0.25,62.25,15500.25,25,34,8,6225,8466,1992,196,72,32,16,64,0,1
5041,0,0,15625,0,0,0,5750,8125,2375,68,174,106,129,211,105,1
5042,6.25,315,15876,102.5,155,47.5,5166,7812,2394,145,238,11,4,154,105,1
5043,6.25,315,15876,97.5,155,50,4914,7812,2520,241,114,12,4,216,144,1
5044,9,376.5,15750.25,102,177,57,4267,7404.5,2384.5,132,214,134,153,97,105,1
5045,4,253,16002.25,64,114,36,4048,7210.5,2277,0,32,64,177,2,68,1
5046,4,253,16002.25,60,112,34,3795,7084,2150.5,132,144,254,64,184,33,1
5047,2.25,191.25,16256.25,42,84,22.5,3570,7140,1912.5,16,32,164,64,72,225,1
5048,1,0.5,0.25,28,56,15,14,28,7.5,16,32,164,64,72,225,1
5049,1,126,15876,29,57,16,3654,7182,2016,73,117,208,177,144,0,1
5050,6.25,313.75,15750.25,60,130,27.5,3012,6526,1380.5,64,224,8,144,60,121,1
5051,4,255,16256.25,48,104,22,3060,6630,1402.5,64,224,8,144,60,121,1
5052,4,0,0,46,102,20,0,0,0,17,149,230,41,254,100,1
5053,4,0,0,46,102,22,0,0,0,17,149,253,41,49,121,1
5054,2.25,191.25,16256.25,31.5,76.5,19.5,2677.5,6502.5,1657.5,185,47,17,41,151,169,1
5055,0.25,0,0,10.5,25.5,6.5,0,0,0,185,47,17,41,151,169,1
5056,0.25,0,0,10,26,6.5,0,0,0,144,16,4,144,164,169,1
5057,0.25,0,0,10,26,6.5,0,0,0,144,16,4,144,164,169,1
5058,16002.25,316.25,6.25,2277,6704.5,1391.5,45,132.5,27.5,68,186,198,249,71,121,1
5059,15625,625,25,2750,7250,1750,110,290,70,228,252,52,36,44,196,1
5060,15876,441,12.25,3276,8064,1890,91,224,52.5,164,128,134,0,192,225,1
5061,15750.25,125.5,1,3639.5,8408.5,2008,29,67,16,73,151,208,137,48,0,1
5062,16002.25,63.25,0.25,3415.5,8602,1518,13.5,34,6,217,44,68,16,48,144,1
5063,16256.25,127.5,1,3570,8797.5,1402.5,28,69,11,16,140,52,153,247,121,1
5064,1,2.5,6.25,30,71,11,75,177.5,27.5,132,82,74,177,13,121,1
5065,4,2,1,66,150,24,33,75,12,65,171,140,249,132,144,1
5066,15876,0,0,3780,9072,2772,0,0,0,132,112,148,64,48,228,1
5067,15876,189,2.25,3906,9324,2646,46.5,111,31.5,193,246,139,100,18,185,1
5068,16129,127,1,3937,9652,2667,31,76,21,193,52,139,144,60,185,1
5069,16256.25,0,0,3697.5,10072.5,2295,0,0,0,73,243,10,97,142,68,1
5070,0.25,63.75,16256.25,14,40,7,3570,10200,1785,16,192,136,0,96,196,1
5071,0,0,16256.25,0,0,0,3060,10327.5,1530,64,152,32,161,204,144,1
5072,16256.25,16128.75,16002.25,2932.5,10327.5,892.5,2909.5,10246.5,885.5,17,71,161,161,55,49,1
5073,0.25,0.25,0.25,10,40.5,2,10,40.5,2,144,84,80,161,68,16,1
5074,0.25,0.75,2.25,11.5,42,3.5,34.5,126,10.5,17,140,161,144,76,49,1
5075,0,0,0,0,0,0,0,0,0,113,27,175,233,69,49,1
5076,16256.25,63.75,0.25,3315,10455,892.5,13,41,3.5,164,84,182,68,62,49,1
5077,16129,63.5,0.25,3683,10287,1143,14.5,40.5,4.5,73,45,5,161,217,81,1
5078,16129,127,1,3937,10160,1778,31,80,14,193,176,178,0,96,196,1
5079,16129,254,4,4572,10160,2159,72,160,34,16,64,100,0,80,33,1
5080,16002.25,253,4,5060,10246.5,2656.5,80,162,42,64,168,72,161,165,185,1
5081,15876,189,2.25,5292,10458,2898,63,124.5,34.5,228,158,198,233,117,17,1
5082,16129,16129,16129,5588,10414,3175,5588,10414,3175,144,24,76,68,2,113,1
5083,0.25,62.75,15750.25,21,39.5,12.5,5271,9914.5,3137.5,228,246,26,97,183,113,1
5084,16256.25,16192.5,16129,5100,9817.5,2932.5,5080,9779,2921,64,8,152,41,235,17,1
5085,0.25,63.25,16002.25,20.5,37.5,12,5186.5,9487.5,3036,145,3,216,249,8,64,1
5086,1,124.5,15500.25,40,72,23,4980,8964,2863.5,64,64,152,64,120,17,1
5087,0.25,61.5,15129,18,33.5,11.5,4428,8241,2829,16,108,60,137,5,17,1
5088,0.25,60.75,14762.25,16,29.5,9,3888,7168.5,2187,0,96,64,153,38,68,1
5089,4,246,15129,54,102,30,3321,6273,1845,217,97,149,41,253,225,1
5090,6.25,311.25,15500.25,62.5,115,37.5,3112.5,5727,1867.5,113,126,119,68,178,225,1
5091,2.25,184.5,15129,33,61.5,19.5,2706,5043,1599,228,134,30,145,21,169,1
5092,0.25,62.25,15500.25,9.5,17,5.5,2365.5,4233,1369.5,105,134,209,132,118,121,1
5093,0,0,16256.25,0,0,0,2422.5,4080,1530,105,96,228,0,128,144,1
5094,0,0,0,0,0,0,0,0,0,144,108,24,193,178,196,1
5095,0,0,16256.25,0,0,0,2550,3952.5,1912.5,144,108,44,193,209,225,1
5096,0.25,63,15876,10,14,7.5,2520,3528,1890,144,48,44,16,164,225,1
5097,1,127.5,16256.25,17,25,12,2167.5,3187.5,1530,33,169,204,113,44,144,1
5098,0,0,4,0,0,0,46,54,20,17,109,230,217,14,100,1
5099,16129,254,4,3048,3556,1651,48,56,26,64,160,56,16,108,169,1
5100,16256.25,16256.25,16256.25,3315,3825,1912.5,3315,3825,1912.5,164,12,134,132,194,225,1
5101,0,0,15876,0,0,0,2772,3528,1764,228,104,52,16,136,196,1
5102,16129,0,0,2413,3429,1778,0,0,0,105,1,10,217,122,196,1
5103,16256.25,255,4,2550,3570,1912.5,40,56,30,144,48,44,16,164,225,1
5104,16129,444.5,12.25,2540,4064,2540,70,112,70,144,128,144,0,128,144,1
5105,16002.25,0,0,2909.5,4680.5,2783,0,0,0,17,83,250,89,46,228,1
5106,16002.25,189.75,2.25,2277,4427.5,2150.5,27,52.5,25.5,68,118,50,201,83,33,1
5107,15876,945,56.25,3024,5418,2646,180,322.5,157.5,64,8,248,57,135,185,1
5108,15625,687.5,30.25,3750,6625,3125,165,291.5,137.5,132,54,238,249,45,113,1
5109,16129,127,1,4064,7239,3175,32,57,25,0,32,32,177,145,113,1
5110,0,0,0,0,0,0,0,0,0,73,117,237,177,201,33,1
5111,4,6,9,60,118,30,90,177,45,132,234,194,153,117,225,1
5112,2.25,7.5,25,49.5,97.5,27,165,325,90,65,97,82,129,146,68,1
5113,0,0,25,0,0,0,195,355,110,241,209,90,177,26,228,1
5114,16129,63.5,0.25,5588,9525,4191,22,37.5,16.5,144,228,172,249,171,65,1
5115,15376,15066,14762.25,4960,8804,3596,4860,8626.5,3523.5,64,24,136,177,11,73,1
5116,14641,14399,14161,3993,7381,2420,3927,7259,2380,65,221,148,137,196,144,1
5117,14641,14520,14400,2783,6171,1331,2760,6120,1320,17,149,253,41,49,121,1
5118,15252.25,15314,15376,1976,5434,494,1984,5456,496,0,192,64,144,176,16,1
5119,15876,315,6.25,2016,5292,630,40,105,12.5,0,160,80,228,210,25,1
5120,0,0,36,0,0,0,132,288,66,228,32,242,0,16,121,1
5121,0,0,0,0,0,0,0,0,0,16,232,20,100,2,105,1
5122,0,0,15625,0,0,0,3000,6000,1750,64,128,80,0,160,196,1
5123,0,0,16129,0,0,0,2921,5969,1905,17,57,89,161,193,225,1
5124,0,0,15750.25,0,0,0,2886.5,5522,1631.5,17,244,43,144,60,169,1
5125,0.25,63.25,16002.25,10.5,20.5,6.5,2656.5,5186.5,1644.5,185,93,17,145,21,169,1
5126,0.25,0.25,0.25,10.5,20.5,6.5,10.5,20.5,6.5,185,93,17,145,21,169,1
5127,0.25,0.25,0.25,11,20.5,6.5,11,20.5,6.5,228,134,30,145,21,169,1
5128,0.25,0,0,11.5,20.5,7.5,0,0,0,17,175,89,145,103,225,1
5129,0.25,0,0,11.5,20.5,7.5,0,0,0,17,175,89,145,103,225,1
5130,2.25,0.75,0.25,42,54,34.5,14,18,11.5,16,240,132,16,60,17,1
5131,1,0.5,0.25,29,37,24,14.5,18.5,12,73,49,184,89,120,64,1
5132,16256.25,0,0,3697.5,4717.5,3060,0,0,0,73,49,184,89,120,64,1
5133,16002.25,16065.5,16129,3415.5,4807,3036,3429,4826,3048,217,2,136,164,144,64,1
5134,15876,15876,15876,3276,4662,2646,3276,4662,2646,164,194,34,89,9,185,1
5135,16002.25,16002.25,16002.25,3036,4427.5,2403.5,3036,4427.5,2403.5,64,72,200,201,153,105,1
5136,16002.25,16065.5,16129,2656.5,4301,2024,2667,4318,2032,185,202,80,132,32,0,1
5137,16002.25,189.75,2.25,2530,4174.5,1897.5,30,49.5,22.5,144,148,44,65,239,225,1
5138,16002.25,189.75,2.25,2909.5,4807,2403.5,34.5,57,28.5,17,106,181,164,210,105,1
5139,16256.25,16128.75,16002.25,2805,4717.5,2040,2783,4680.5,2024,228,46,96,89,80,0,1
5140,1,126.5,16002.25,20,35,14,2530,4427.5,1771,144,188,24,201,234,196,1
5141,4,1,0.25,36,72,24,9,18,6,68,136,216,16,176,144,1
5142,12.25,10.5,9,70,133,49,60,114,42,144,248,24,164,20,196,1
5143,16,18,20.25,96,168,72,108,189,81,64,240,176,228,244,68,1
5144,16,14,12.25,108,188,88,94.5,164.5,77,217,245,82,161,10,228,1
5145,12.25,446.25,16256.25,101.5,171.5,84,3697.5,6247.5,3060,73,141,184,97,152,64,1
5146,16,2,0.25,72,208,68,9,26,8.5,68,168,50,144,116,33,1
5147,0,0,6.25,0,0,0,55,140,52.5,228,208,206,64,152,185,1
5148,16256.25,16256.25,16256.25,2932.5,7267.5,2805,2932.5,7267.5,2805,17,31,250,177,230,228,1
5149,1,0.5,0.25,21,55,20,10.5,27.5,10,185,131,164,209,76,144,1
5150,2.25,5.25,12.25,36,87,31.5,84,203,73.5,64,112,248,36,194,185,1
5151,16129,16192.5,16256.25,3556,7874,3175,3570,7905,3187.5,16,200,188,4,14,113,1
5152,0.25,60.5,14641,11.5,29,9,2783,7018,2178,17,54,158,36,20,68,1
5153,16,502,15750.25,56,196,36,1757,6149.5,1129.5,196,174,126,97,185,81,1
5154,36,30,25,96,318,60,80,265,50,0,80,160,249,18,100,1
5155,6.25,8.75,12.25,55,147.5,40,77,206.5,56,228,18,96,153,176,0,1
5156,1,125.5,15750.25,24,61,17,3012,7655.5,2133.5,64,184,152,137,13,33,1
5157,12.25,434,15376,63,192.5,38.5,2232,6820,1364,68,222,198,209,93,121,1
5158,9,1.5,0.25,45,159,18,7.5,26.5,3,225,27,90,249,62,36,1
5159,16129,254,4,2286,7112,1143,36,112,18,68,240,162,64,248,81,1
5160,15876,16065,16256.25,2394,7182,1260,2422.5,7267.5,1275,105,59,190,177,58,100,1
5161,0,0,12.25,0,0,0,59.5,192.5,28,33,167,136,209,184,64,1
5162,15750.25,62.75,0.25,4769,7655.5,627.5,19,30.5,2.5,164,14,190,137,49,25,1
5163,16002.25,0,0,3668.5,6704.5,0,0,0,0,73,1,0,249,0,0,1
5164,81,162,324,342,558,0,684,1116,0,164,52,0,4,0,0,1
5165,462.25,494.5,529,1419,1956.5,494.5,1518,2093,529,4,118,238,89,45,17,1
5166,210.25,116,64,1218,1595,522,672,880,288,144,24,208,68,120,16,1
5167,15006.25,15312.5,15625,10290,13230,3675,10500,13500,3750,144,112,216,144,168,132,1
5168,12432.25,14104.75,16002.25,8808.5,11596,2341.5,9993.5,13156,2656.5,97,24,123,64,136,185,1
5169,12769,13503.5,14280.25,9153,11978,2486,9679.5,12667,2629,161,138,246,228,28,228,1
5170,12.25,423.5,14641,220.5,308,14,7623,10648,484,129,168,252,64,96,16,1
5171,15006.25,367.5,9,8085,11147.5,1225,198,273,30,4,118,148,89,142,100,1
5172,12769,14181.5,15750.25,7684,10396,1808,8534,11546,2008,16,112,64,16,192,0,1
5173,12996,13053,13110.25,6954,9576,1596,6984.5,9618,1603,137,4,86,144,152,196,1
5174,15006.25,13781.25,12656.25,5022.5,7717.5,122.5,4612.5,7087.5,112.5,145,23,41,129,63,1,1
5175,2.25,0.75,0.25,45,76.5,0,15,25.5,0,132,250,0,41,0,0,1
5176,4,33,272.25,84,124,22,693,1023,181.5,228,44,206,4,170,121,1
5177,15876,252,4,7938,10458,4284,126,166,68,129,109,94,233,6,132,1
5178,16,494,15252.25,208,260,36,6422,8027.5,1111.5,144,52,212,129,73,81,1
5179,90.25,1168.5,15129,570,693.5,161.5,7380,8979,2091,16,28,252,209,217,33,1
5180,182.25,1552.5,13225,567,742.5,0,4830,6325,0,228,6,0,209,0,0,1
5181,272.25,181.5,121,544.5,759,0,363,506,0,65,238,0,68,0,0,1
5182,650.25,752.25,870.25,1632,1963.5,586.5,1888,2271.5,678.5,0,64,192,41,235,17,1
5183,841,493,289,2668,3045,1508,1564,1785,884,16,188,176,17,84,144,1
5184,256,48,9,1552,1760,912,291,330,171,193,174,153,68,126,177,1
