,Ixx,Ixy,Iyy,Ixr,Ixg,Ixb,Iyr,Iyg,Iyb,Irr,Irg,Irb,Igg,Igb,Ibb,Target
5854,15625,125,1,15000,15125,14500,120,121,116,64,184,96,49,212,144,0
5855,16002.25,316.25,6.25,14800.5,14927,14294.5,292.5,295,282.5,121,238,165,100,22,225,0
5856,2.25,14.25,90.25,187.5,189,181.5,1187.5,1197,1149.5,9,134,21,4,142,49,0
5857,25,632.5,16002.25,680,685,660,17204,17330.5,16698,64,200,32,81,164,16,0
5858,49,752.5,11556.25,854,861,826,13115,13222.5,12685,36,158,60,25,178,100,0
5859,49,826,13924,665,672,637,11210,11328,10738,65,160,197,0,32,89,0
5860,16,22,30.25,408,412,392,561,566.5,539,164,10,12,113,110,132,0
5861,1,7,49,106,107,102,742,749,714,228,78,60,185,162,164,0
5862,16129,1524,144,14732,14859,14224,1392,1404,1344,144,4,192,121,48,0,0
5863,2.25,19.5,169,195,196.5,189,1690,1703,1638,4,134,252,9,122,4,0
5864,36,45,56.25,852,858,828,1065,1072.5,1035,196,82,140,225,22,100,0
5865,56.25,948.75,16002.25,1087.5,1095,1057.5,18342.5,18469,17836.5,33,178,221,68,106,169,0
5866,30.25,668.25,14762.25,764.5,770,742.5,16888.5,17010,16402.5,121,4,77,144,212,49,0
5867,6.25,296.25,14042.25,330,332.5,320,15642,15760.5,15168,16,148,0,25,128,0,0
5868,16002.25,15496.25,15006.25,14927,15433,15306.5,14455,14945,14822.5,100,60,198,36,170,49,0
5869,16256.25,16128.75,16002.25,15172.5,15682.5,15555,15053.5,15559.5,15433,81,45,182,25,158,36,0
5870,16256.25,15045,13924,14662.5,15172.5,15045,13570,14042,13924,169,117,2,81,218,100,0
5871,15625,15437.5,15252.25,12375,12875,12750,12226.5,12720.5,12597,73,213,114,113,10,164,0
5872,14884,3050,625,12932,13420,13298,2650,2750,2725,228,140,34,68,214,105,0
5873,15129,3259.5,702.25,18327,18819,18696,3948.5,4054.5,4028,185,13,120,113,216,64,0
5874,2.25,170.25,12882.25,238.5,244.5,243,18046.5,18500.5,18387,193,61,158,201,38,132,0
5875,49,686,9604,840,868,861,11760,12152,12054,64,32,168,16,148,25,0
5876,36,666,12321,594,618,612,10989,11433,11322,73,213,114,113,10,164,0
5877,30.25,662.75,14520.25,473,495,489.5,10363,10845,10724.5,228,60,230,164,74,241,0
5878,16,500,15625,336,352,348,10500,11000,10875,144,224,140,64,232,145,0
5879,6.25,310,15376,200,210,207.5,9920,10416,10292,0,64,240,144,60,233,0
5880,4,20,100,152,160,158,760,800,790,144,192,116,0,176,97,0
5881,6.25,57.5,529,250,260,257.5,2300,2392,2369,16,160,60,64,216,113,0
5882,12.25,28,64,427,441,437.5,976,1008,1000,36,12,146,4,134,9,0
5883,16,468,13689,464,480,476,13572,14040,13923,144,96,236,64,200,81,0
5884,0.25,58.25,13572.25,49.5,51.5,53,11533.5,11999.5,12349,73,213,254,113,166,228,0
5885,16,4,1,368,384,396,92,96,99,16,128,148,0,32,73,0
5886,25,55,121,505,525,540,1111,1155,1188,217,109,156,17,76,144,0
5887,12.25,446.25,16256.25,402.5,416.5,420,14662.5,15172.5,15300,169,117,232,81,200,64,0
5888,36,636,11236,606,630,624,10706,11130,11024,217,109,8,17,168,64,0
5889,90.25,1030.75,11772.25,665,712.5,674.5,7595,8137.5,7703.5,36,130,106,249,205,177,0
5890,64,28,12.25,496,536,488,217,234.5,213.5,4,58,198,137,247,137,0
5891,6.25,32.5,169,195,207.5,190,1014,1079,988,196,74,40,233,164,144,0
5892,132.25,115,100,1012,1081,943,880,940,820,64,80,48,132,28,68,0
5893,30.25,66,144,539,572,495,1176,1248,1080,132,208,116,64,144,164,0
5894,16256.25,1020,64,14152.5,15045,13005,888,944,816,33,42,58,100,4,164,0
5895,16256.25,15555,14884,14535,15427.5,13132.5,13908,14762,12566,196,226,222,49,175,113,0
5896,16,446,12432.25,396,428,344,11038.5,11930.5,9589,73,97,66,185,242,228,0
5897,42.25,767,13924,526.5,578.5,429,9558,10502,7788,161,41,226,241,242,4,0
5898,20.25,22.5,25,360,396,292.5,400,440,325,0,128,80,64,88,129,0
5899,1,11.5,132.25,91,99,75,1046.5,1138.5,862.5,89,49,169,73,1,249,0
5900,0,0,30.25,0,0,0,577.5,588.5,528,17,227,96,185,32,0,0
5901,30.25,693,15876,572,583,522.5,13104,13356,11970,64,16,152,228,86,65,0
5902,56.25,937.5,15625,757.5,772.5,690,12625,12875,11500,217,163,76,113,4,16,0
5903,20.25,567,15876,441,450,400.5,12348,12600,11214,132,72,18,16,196,241,0
5904,12.25,442.75,16002.25,339.5,346.5,308,12270.5,12523.5,11132,193,131,88,73,8,64,0
5905,30.25,679.25,15252.25,522.5,533.5,473,11732.5,11979.5,10621,65,255,234,193,150,228,0
5906,36,726,14641,528,540,474,10648,10890,9559,64,240,40,164,198,97,0
5907,16,16,16,324,332,288,324,332,288,161,67,200,233,88,64,0
5908,9,16.5,30.25,288,294,261,528,539,478.5,0,192,160,132,78,145,0
5909,81,1089,14641,828,846,747,11132,11374,10043,16,200,212,132,122,233,0
5910,225,30,4,1230,1260,1095,164,168,146,68,232,98,144,244,209,0
5911,225,345,529,1440,1470,1305,2208,2254,2001,0,192,160,132,78,145,0
5912,100,185,342.25,1280,1300,1190,2368,2405,2201.5,0,0,128,4,110,81,0
5913,12.25,442.75,16002.25,465.5,472.5,434,16824.5,17077.5,15686,25,35,108,49,100,16,0
5914,0.25,0.25,0.25,62.5,63.5,58,62.5,63.5,58,9,3,164,1,140,144,0
5915,16256.25,16256.25,16256.25,17085,17340,15937.5,17085,17340,15937.5,36,48,110,64,104,9,0
5916,16,504,15876,496,512,444,15624,16128,13986,16,0,196,0,128,33,0
5917,6.25,16.25,42.25,322.5,332.5,295,838.5,864.5,767,1,5,118,25,78,100,0
5918,12.25,10.5,9,483,490,444.5,414,420,381,100,120,118,144,116,1,0
5919,42.25,763.75,13806.25,884,897,825.5,15980,16215,14922.5,64,80,120,100,118,1,0
5920,25,550,12100,585,590,550,12870,12980,12100,121,238,70,100,180,68,0
5921,0,0,15376,0,0,0,12648,12524,11904,164,62,64,217,224,0,0
5922,15876,1764,196,13860,13734,13104,1540,1526,1456,68,214,176,105,72,64,0
5923,16256.25,2358.75,342.25,16702.5,16320,15682.5,2423.5,2368,2275.5,9,128,241,0,128,25,0
5924,9,25.5,72.25,444,435,420,1258,1232.5,1190,144,212,240,33,76,144,0
5925,9,3,1,450,435,417,150,145,139,228,246,114,33,187,121,0
5926,16,8,4,616,588,548,308,294,274,164,110,106,105,171,81,0
5927,16,510,16256.25,620,596,540,19762.5,18997.5,17212.5,217,55,189,185,147,49,0
5928,16,490,15006.25,608,588,512,18620,18007.5,15680,64,72,0,105,128,0,0
5929,25,600,14400,730,695,600,17520,16680,14400,68,70,112,121,40,64,0
5930,16,484,14641,548,524,428,16577,15851,12947,81,27,67,9,193,185,0
5931,25,27.5,30.25,655,625,505,720.5,687.5,555.5,9,247,175,9,81,217,0
5932,15625,1000,64,19000,17625,14875,1216,1128,952,64,184,168,169,139,81,0
5933,15750.25,251,4,18950.5,17570,14809,302,280,236,17,148,154,144,136,100,0
5934,0,0,12.25,0,0,0,542.5,504,434,217,48,20,0,192,16,0
5935,9,373.5,15500.25,468,444,381,19422,18426,15811.5,16,48,100,144,108,1,0
5936,30.25,629.75,13110.25,808.5,764.5,649,16831.5,15915.5,13511,105,209,194,121,18,100,0
5937,30.25,624.25,12882.25,704,665.5,561,14528,13733.5,11577,0,128,0,49,54,164,0
5938,2.25,183.75,15006.25,175.5,165,136.5,14332.5,13475,11147.5,121,70,151,68,26,89,0
5939,16002.25,316.25,6.25,14547.5,13915,11511.5,287.5,275,227.5,169,106,225,68,26,89,0
5940,2.25,187.5,15625,180,172.5,144,15000,14375,12000,64,232,0,169,32,0,0
5941,6.25,316.25,16002.25,270,262.5,220,13662,13282.5,11132,144,76,32,17,24,64,0
5942,9,16.5,30.25,348,339,288,638,621.5,528,144,52,128,225,96,0,0
5943,1,120.5,14520.25,118,116,101,14219,13978,12170.5,100,120,142,144,196,217,0
5944,16129,15240,14400,12700,12446,10541,12000,11760,9960,16,72,108,132,198,233,0
5945,15876,1575,156.25,12852,12600,10710,1275,1250,1062.5,164,216,222,16,52,57,0
5946,16256.25,2040,256,15555,15682.5,13897.5,1952,1968,1744,36,158,242,25,95,105,0
5947,2.25,9,36,196.5,198,177,786,792,708,9,140,98,16,216,100,0
5948,2.25,9.75,42.25,216,196.5,184.5,936,851.5,799.5,0,176,48,9,241,25,0
5949,12.25,24.5,49,539,493.5,465.5,1078,987,931,164,210,2,169,65,25,0
5950,36,765,16256.25,948,870,822,20145,18487.5,17467.5,132,126,142,33,153,81,0
5951,25,627.5,15750.25,765,700,660,19201.5,17570,16566,113,172,228,144,48,16,0
5952,4,7,12.25,306,280,264,535.5,490,462,113,172,228,144,48,16,0
5953,16002.25,822.25,42.25,20240,18595.5,17583.5,1040,955.5,903.5,0,224,224,105,209,121,0
5954,15625,312.5,6.25,20750,19125,18125,415,382.5,362.5,164,54,6,113,169,33,0
5955,15625,15750,15876,20625,19000,18000,20790,19152,18144,89,248,208,64,128,0,0
5956,16002.25,15433,14884,20493,18848.5,17836.5,19764,18178,17202,132,74,58,185,17,169,0
5957,72.25,969,12996,1300.5,1190,1122,17442,15960,15048,113,172,228,144,48,16,0
5958,169,1436.5,12210.25,1742,1573,1469,14807,13370.5,12486.5,36,86,38,49,105,225,0
5959,20.25,549,14884,531,472.5,436.5,14396,12810,11834,100,102,182,17,201,193,0
5960,15129,1230,100,15006,13407,12423,1220,1090,1010,36,242,34,105,1,217,0
5961,15006.25,1470,144,16905,15312.5,14332.5,1656,1500,1404,100,98,18,9,33,121,0
5962,1,1.5,2.25,146,133,125,219,199.5,187.5,68,218,74,25,241,9,0
5963,42.25,13,4,916.5,832,780,282,256,240,169,128,24,0,0,64,0
5964,20.25,560.25,15500.25,670.5,621,540,18550.5,17181,14940,185,82,216,100,176,64,0
5965,9,357,14161,399,366,312,15827,14518,12376,25,98,8,36,144,64,0
5966,15876,63,0.25,16506,15120,12852,65.5,60,51,9,104,50,64,208,164,0
5967,14641,544.5,20.25,16093,15004,12947,598.5,558,481.5,25,108,151,16,212,185,0
5968,15376,1674,182.25,17236,16120,14012,1876.5,1755,1525.5,121,150,91,4,98,225,0
5969,12.25,36.75,110.25,553,528.5,472.5,1659,1585.5,1417.5,132,50,82,17,161,49,0
5970,56.25,855,12996,1185,1132.5,1012.5,18012,17214,15390,132,50,82,17,161,49,0
5971,49,843.5,14520.25,903,861,763,15544.5,14821.5,13134.5,1,251,237,25,95,105,0
5972,36,765,16256.25,852,816,732,18105,17340,15555,196,112,172,64,208,36,0
5973,110.25,1202.25,13110.25,1333.5,1291.5,1165.5,14541.5,14083.5,12709.5,1,5,17,25,85,33,0
5974,25,7.5,2.25,570,550,490,171,165,147,196,252,164,68,28,132,0
5975,14641,1996.5,272.25,15488,15246,13794,2112,2079,1881,0,0,0,4,28,196,0
5976,14280.25,15176.5,16129,17327.5,17088.5,15654.5,18415,18161,16637,33,255,51,225,45,9,0
5977,16129,13970,12100,16002,15748,14224,13860,13640,12320,4,8,32,16,64,0,0
5978,12.25,446.25,16256.25,378,378,343,13770,13770,12495,144,144,88,144,88,132,0
5979,1,12,144,124,124,114,1488,1488,1368,16,16,56,16,56,196,0
5980,16256.25,828.75,42.25,17467.5,16575,14535,890.5,845,741,81,146,2,4,228,196,0
5981,1,1.5,2.25,142,135,117,213,202.5,175.5,196,226,230,49,179,121,0
5982,15876,15057,14280.25,17766,16758,14364,16849.5,15893.5,13623,169,65,202,25,58,196,0
5983,14884,13847,12882.25,15494,14518,11712,14414.5,13506.5,10896,1,9,160,81,160,0,0
5984,14762.25,14580,14400,13729.5,12879,9477,13560,12720,9360,225,202,110,228,76,196,0
5985,15750.25,439.25,12.25,14056,12926.5,9036,392,360.5,252,0,16,128,113,248,64,0
5986,16002.25,1265,100,15433,14294.5,10120,1220,1130,800,36,218,32,225,80,0,0
5987,15500.25,996,64,16558.5,15313.5,10956,1064,984,704,25,231,184,25,72,64,0
5988,12.25,29.75,72.25,486.5,451.5,325.5,1181.5,1096.5,790.5,121,11,127,1,221,201,0
5989,16129,1206.5,90.25,19431,17780,13335,1453.5,1330,997.5,113,172,193,144,108,17,0
5990,0,0,16256.25,0,0,0,20272.5,18615,14280,193,174,144,68,224,0,0
5991,30.25,657.25,14280.25,841.5,759,588.5,18283.5,16491,12786.5,113,122,243,100,174,185,0
5992,56.25,915,14884,1072.5,960,742.5,17446,15616,12078,225,128,77,0,128,73,0
5993,30.25,701.25,16256.25,775.5,682,539,17977.5,15810,12495,169,76,250,16,120,132,0
5994,16,8,4,576,504,408,288,252,204,0,224,96,4,52,164,0
5995,25,622.5,15500.25,730,640,520,18177,15936,12948,68,0,80,0,0,64,0
5996,225,1852.5,15252.25,2055,1800,1380,16919.5,14820,11362,81,56,60,64,32,16,0
5997,182.25,1620,14400,1822.5,1620,1228.5,16200,14400,10920,49,72,253,64,168,89,0
5998,90.25,1021.25,11556.25,1140,988,741,12900,11180,8385,64,192,144,64,176,196,0
5999,12.25,369.25,11130.25,325.5,276.5,185.5,9811.5,8334.5,5591.5,201,179,65,97,91,249,0
6000,16002.25,14547.5,13225,9108,7590,4301,8280,6900,3910,64,224,144,16,248,132,0
6001,15876,15624,15376,8190,6804,4032,8060,6696,3968,129,182,32,100,192,0,0
6002,1,125,15625,61,53,32,7625,6625,4000,137,161,160,249,160,0,0
6003,20.25,549,14884,252,220.5,135,6832,5978,3660,64,184,144,97,190,132,0
6004,1,122.5,15006.25,45,42,23,5512.5,5145,2817.5,233,98,11,228,198,17,0
6005,2.25,188.25,15750.25,60,58.5,31.5,5020,4894.5,2635.5,64,24,72,241,51,185,0
6006,9,0,0,108,111,69,0,0,0,16,52,60,89,83,17,0
6007,30.25,22,16,209,220,148.5,152,160,108,164,240,2,64,56,217,0
6008,49,38.5,30.25,301,322,245,236.5,253,192.5,57,186,225,68,74,201,0
6009,30.25,19.25,12.25,253,286,220,161,182,140,68,88,48,144,32,64,0
6010,6.25,1.25,0.25,117.5,132.5,107.5,23.5,26.5,21.5,161,187,229,249,231,57,0
6011,16256.25,15746.25,15252.25,5865,6630,5355,5681,6422,5187,68,88,140,144,136,228,0
6012,49,822.5,13806.25,336,294,182,5640,4935,3055,0,224,224,228,68,164,0
6013,4,238,14161,70,58,26,4165,3451,1547,201,247,199,73,121,169,0
6014,0,0,16129,0,0,0,3683,2921,1143,73,155,5,17,207,81,0
6015,1,1,1,32,26,12,32,26,12,0,64,128,164,56,144,0
6016,0,0,15252.25,0,0,0,3828.5,3087.5,1358.5,193,7,85,113,19,121,0
6017,15625,15312.5,15006.25,2875,2125,625,2817.5,2082.5,612.5,17,135,115,33,85,25,0
6018,16002.25,0,0,2530,1771,253,0,0,0,144,24,40,196,28,4,0
6019,6.25,12.5,25,60,42.5,17.5,120,85,35,64,152,168,33,119,49,0
6020,81,54,36,279,216,126,186,144,84,193,232,178,64,80,196,0
6021,100,35,12.25,350,280,200,122.5,98,70,201,212,188,16,48,144,0
6022,81,0,0,333,270,198,0,0,0,89,86,46,132,148,228,0
6023,64,992,15376,280,224,176,4340,3472,2728,201,212,2,16,104,228,0
6024,36,732,14884,174,132,96,3538,2684,1952,73,126,208,228,96,0,0
6025,12.25,432.25,15252.25,80.5,52.5,42,2840.5,1852.5,1482,17,89,20,225,180,144,0
6026,2.25,189,15876,30,18,13.5,2520,1512,1134,144,240,180,144,108,81,0
6027,0,0,16129,0,0,0,2413,1397,1016,105,209,152,121,88,64,0
6028,9,1.5,0.25,33,42,21,5.5,7,3.5,121,154,77,196,98,49,0
6029,4,2,1,26,32,18,13,16,9,169,208,117,0,144,81,0
6030,0.25,63.75,16256.25,6.5,8,4.5,1657.5,2040,1147.5,169,208,117,0,144,81,0
6031,0,0,16002.25,0,0,0,1644.5,1771,1012,169,182,104,196,112,64,0
6032,16256.25,63.75,0.25,1530,1657.5,637.5,6,6.5,2.5,144,156,60,169,65,25,0
6033,0,0,20.25,0,0,0,67.5,67.5,31.5,225,225,105,225,105,49,0
6034,0,0,30.25,0,0,0,121,121,66,228,228,8,228,8,144,0
6035,0.25,2.75,30.25,14.5,13,8.5,159.5,143,93.5,73,242,237,164,186,33,0
6036,0,0,6.25,0,0,0,85,80,50,132,64,168,0,128,144,0
6037,0,0,0,0,0,0,0,0,0,201,61,188,193,108,144,0
6038,0,0,1,0,0,0,36,32,20,16,128,208,0,128,144,0
6039,0.25,0.5,1,19,16,10,38,32,20,164,192,248,0,128,144,0
6040,0,0,0.25,0,0,0,19.5,16.5,9.5,241,7,229,65,115,105,0
6041,0,0,0,0,0,0,0,0,0,241,7,229,65,115,105,0
6042,0,0,0,0,0,0,0,0,0,145,73,52,65,148,144,0
6043,0.25,0,0,20.5,16.5,10,0,0,0,145,73,52,65,148,144,0
6044,0,0,16256.25,0,0,0,4972.5,4207.5,2677.5,241,7,51,65,181,185,0
6045,0,0,16002.25,0,0,0,4807,4048,2530,164,192,248,0,128,144,0
6046,0,0,16002.25,0,0,0,4554,3795,2277,16,56,136,132,28,68,0
6047,0,0,16129,0,0,0,4445,3683,2159,201,247,83,73,237,33,0
6048,0,0,16256.25,0,0,0,4335,3570,2040,132,184,32,16,192,0,0
6049,0,0,0.25,0,0,0,17,14,8,132,184,32,16,192,0,0
6050,0,0,1,0,0,0,35,29,17,201,247,83,73,237,33,0
6051,0,0,6.25,0,0,0,90,75,45,16,56,136,132,28,68,0
6052,16002.25,189.75,2.25,5060,4301,2783,60,51,33,64,80,112,132,236,228,0
6053,16129,16192.5,16256.25,4953,4191,2667,4972.5,4207.5,2677.5,241,7,51,65,181,185,0
6054,0.25,0,0,19.5,16.5,10.5,0,0,0,241,7,51,65,181,185,0
6055,4,255,16256.25,78,66,42,4972.5,4207.5,2677.5,241,7,51,65,181,185,0
6056,16,510,16256.25,152,128,80,4845,4080,2550,164,192,248,0,128,144,0
6057,30.25,701.25,16256.25,209,176,110,4845,4080,2550,164,192,248,0,128,144,0
6058,42.25,828.75,16256.25,240.5,201.5,123.5,4717.5,3952.5,2422.5,89,123,191,193,77,105,0
6059,56.25,948.75,16002.25,277.5,232.5,142.5,4680.5,3921.5,2403.5,89,123,191,193,77,105,0
6060,6.25,316.25,16002.25,77.5,75,25,3921.5,3795,1265,193,162,54,132,44,100,0
6061,2.25,0.75,0.25,46.5,45,15,15.5,15,5,193,162,54,132,44,100,0
6062,1,1,1,32,31,11,32,31,11,0,224,96,193,85,121,0
6063,16256.25,127.5,1,4207.5,4080,1530,33,32,12,65,32,140,0,128,144,0
6064,15625,125,1,4250,4125,1875,34,33,15,132,98,254,65,239,225,0
6065,15252.25,61.75,0.25,4322.5,4199,1976,17.5,17,8,201,166,48,132,32,0,0
6066,15129,0,0,4428,4182,2337,0,0,0,16,200,172,132,134,105,0
6067,14884,15372,15876,4392,4148,2318,4536,4284,2394,16,200,172,132,134,105,0
6068,0.25,63.25,16002.25,15.5,14.5,8,3921.5,3668.5,2024,193,131,240,73,208,0,0
6069,6.25,1.25,0.25,80,75,42.5,16,15,8.5,0,192,32,132,254,33,0
6070,16,504,15876,128,120,72,4032,3780,2268,0,192,64,132,28,68,0
6071,16,492,15129,112,104,56,3444,3198,1722,16,216,136,164,108,196,0
6072,6.25,311.25,15500.25,57.5,50,27.5,2863.5,2490,1369.5,17,204,253,144,220,121,0
6073,4,3,2.25,44,38,20,33,28.5,15,228,162,220,105,190,100,0
6074,16,18,20.25,104,92,56,117,103.5,63,164,86,108,17,66,196,0
6075,30.25,16.5,9,170.5,154,104.5,93,84,57,193,100,77,16,20,105,0
6076,30.25,687.5,15625,170.5,159.5,88,3875,3625,2000,193,131,240,73,208,0,0
6077,1,123.5,15252.25,24,22,9,2964,2717,1111.5,64,16,216,228,198,81,0
6078,15129,246,4,2706,2460,861,44,40,14,228,184,154,144,140,49,0
6079,14400,540,20.25,3360,3120,1560,126,117,58.5,16,216,108,164,82,169,0
6080,14520.25,120.5,1,3735.5,3494.5,1928,31,29,16,193,131,240,73,208,0,0
6081,15129,123,1,3690,3444,1845,30,28,15,132,72,194,16,164,225,0
6082,15625,625,25,4125,3875,2250,165,155,90,65,255,82,193,46,68,0
6083,15750.25,62.75,0.25,5020,4769,3137.5,20,19,12.5,64,240,232,164,182,113,0
6084,16256.25,15873.75,15500.25,4335,4080,2422.5,4233,3984,2365.5,132,64,134,0,96,105,0
6085,0.25,62.75,15750.25,16.5,15.5,9,4141.5,3890.5,2259,65,255,82,193,46,68,0
6086,1,126,15876,29,27,14,3654,3402,1764,73,15,150,217,122,196,0
6087,16256.25,701.25,30.25,3697.5,3442.5,1785,159.5,148.5,77,73,15,150,217,122,196,0
6088,15876,1323,110.25,5040,4788,3150,420,399,262.5,64,240,232,164,182,113,0
6089,15876,315,6.25,6300,6048,4410,125,120,87.5,196,96,214,0,144,201,0
6090,0.25,59.5,14161,22.5,21.5,15,5355,5117,3570,233,143,70,57,10,132,0
6091,9,360,14400,96,90,51,3840,3600,2040,0,192,32,132,254,33,0
6092,6.25,311.25,15500.25,80,65,30,3984,3237,1494,0,64,128,164,56,144,0
6093,16129,63.5,0.25,3556,2794,1016,14,11,4,16,104,224,228,176,64,0
6094,15376,992,64,4092,3348,1612,264,216,104,65,123,173,217,95,169,0
6095,15750.25,878.5,49,5522,4769,3012,308,266,168,144,136,32,164,144,64,0
6096,4,251,15750.25,94,82,58,5898.5,5145.5,3639.5,161,135,83,145,165,73,0
6097,20.25,544.5,14641,175.5,148.5,94.5,4719,3993,2541,241,7,51,65,181,185,0
6098,12.25,439.25,15750.25,119,94.5,59.5,4267,3388.5,2133.5,132,150,66,217,203,33,0
6099,0.25,1.25,6.25,17.5,14,9,87.5,70,45,201,212,118,16,248,68,0
6100,16129,63.5,0.25,4826,3937,2921,19,15.5,11.5,164,154,106,193,201,17,0
6101,16256.25,15810,15376,4462.5,3570,2550,4340,3472,2480,201,212,188,16,48,144,0
6102,0.25,61.5,15129,15,11.5,8.5,3690,2829,2091,132,178,254,17,135,33,0
6103,1,123.5,15252.25,25,18,12,3087.5,2223,1482,113,194,44,68,216,144,0
6104,1,125,15625,21,13,10,2625,1625,1250,185,17,210,169,130,100,0
6105,0.25,63.25,16002.25,9.5,5.5,4,2403.5,1391.5,1012,105,209,152,121,88,64,0
6106,16256.25,16256.25,16256.25,2295,1275,892.5,2295,1275,892.5,68,180,126,100,70,49,0
6107,16002.25,569.25,20.25,2277,1265,885.5,81,45,31.5,68,180,126,100,70,49,0
6108,14280.25,1673,196,2987.5,2390,1912,350,280,224,113,244,144,144,64,0,0
6109,15500.25,1680.75,182.25,5602.5,4980,4233,607.5,540,459,233,8,250,64,80,132,0
6110,56.25,930,15376,382.5,360,307.5,6324,5952,5084,41,144,43,0,176,145,0
6111,196,1617,13340.25,504,462,336,4158,3811.5,2772,16,164,96,65,24,64,0
6112,100,0,0,250,250,130,0,0,0,113,113,69,113,69,169,0
6113,1,8,64,34,35,19,272,280,152,132,166,134,201,153,105,0
6114,1,2,4,41,42,24,82,84,48,145,186,216,228,240,64,0
6115,25,0,0,190,200,90,0,0,0,164,240,172,64,208,68,0
6116,4,8,16,88,84,38,176,168,76,144,56,68,228,30,105,0
6117,0,0,90.25,0,0,0,494,437,190,144,88,16,68,152,144,0
6118,0.25,8,256,34.5,29.5,16,1104,944,512,153,231,160,153,96,0,0
6119,20.25,58.5,169,405,342,211.5,1170,988,611,164,184,134,144,244,161,0
6120,72.25,34,16,858.5,697,442,404,328,208,217,90,132,68,168,144,0
6121,49,21,9,728,567,350,312,243,150,64,232,80,161,210,196,0
6122,16129,952.5,56.25,14097,10922,7112,832.5,645,420,33,74,72,228,208,64,0
6123,14280.25,1732.75,210.25,14579,11352.5,7767.5,1769,1377.5,942.5,36,70,250,65,31,129,0
6124,15376,992,64,16864,14632,10168,1088,944,656,64,176,144,100,204,68,0
6125,6.25,310,15376,330,285,190,16368,14136,9424,16,200,48,196,216,144,0
6126,20.25,4.5,1,576,495,324,128,110,72,0,0,0,68,240,64,0
6127,16256.25,1147.5,81,17085,14790,9945,1206,1044,702,36,184,212,144,88,196,0
6128,15252.25,1543.75,156.25,18278,15808,11238.5,1850,1600,1137.5,144,0,156,0,128,89,0
6129,15376,930,56.25,19840,17484,12524,1200,1057.5,757.5,0,32,32,169,161,217,0
6130,15500.25,15687,15876,20418,17679,12823.5,20664,17892,12978,16,248,252,196,34,113,0
6131,15376,248,4,19716,16988,11904,318,274,192,193,23,160,81,96,0,0
6132,13806.25,470,16,19857.5,17155,12220,676,584,416,145,98,168,68,80,64,0
6133,14161,14934.5,15750.25,19873,17136,12138,20958.5,18072,12801,241,240,138,0,96,164,0
6134,15252.25,15437.5,15625,20377.5,17413.5,11979.5,20625,17625,12125,89,225,133,169,109,193,0
6135,0.25,62.5,15625,81,69,47,20250,17250,11750,132,84,124,100,172,132,0
6136,16,500,15625,644,536,364,20125,16750,11375,65,70,59,36,162,89,0
6137,49,878.5,15750.25,1113,924,609,19954.5,16566,10918.5,193,252,9,16,220,145,0
6138,72.25,1079.5,16129,1334.5,1105,722.5,19939,16510,10795,73,186,33,4,42,57,0
6139,81,1129.5,15750.25,1413,1170,765,19703.5,16315,10667.5,73,186,33,4,42,57,0
6140,182.25,20.25,2.25,2025,1701,1080,225,189,120,228,212,224,4,96,0,0
6141,144,108,81,1896,1608,1056,1422,1206,792,132,180,80,36,16,64,0
6142,121,82.5,56.25,1837,1573,1089,1252.5,1072.5,742.5,241,73,149,225,77,73,0
6143,132.25,23,4,1978,1702,1196,344,296,208,144,112,224,144,32,64,0
6144,169,1612,15376,2223,1911,1339,21204,18228,12772,57,49,205,105,37,113,0
6145,169,1579.5,14762.25,2145,1820,1287,20047.5,17010,12028.5,89,60,207,144,36,73,0
6146,121,1353,15129,1749,1474,1023,19557,16482,11439,193,58,195,36,174,201,0
6147,64,972,14762.25,1240,1040,720,18832.5,15795,10935,217,182,126,4,180,164,0
6148,49,864.5,15252.25,1022,847,567,18031,14943.5,10003.5,68,2,50,49,73,161,0
6149,36,6,1,876,720,498,146,120,83,68,112,86,64,232,233,0
6150,12.25,5.25,2.25,518,427,297.5,222,183,127.5,144,136,36,36,130,57,0
6151,1,1,1,149,123,88,149,123,88,185,151,56,25,72,64,0
6152,0,0,2.25,0,0,0,225,186,133.5,228,168,38,16,28,241,0
6153,16256.25,191.25,2.25,19252.5,15937.5,11730,226.5,187.5,138,17,187,68,9,236,16,0
6154,0,0,1,0,0,0,152,126,93,64,208,56,4,198,201,0
6155,1,127,16129,153,127,94,19431,16129,11938,113,231,46,1,162,132,0
6156,16256.25,318.75,6.25,18870,15937.5,11857.5,370,312.5,232.5,144,68,196,9,105,201,0
6157,15876,1008,64,19656,16758,12726,1248,1064,808,16,12,140,25,121,217,0
6158,15625,437.5,12.25,20500,17625,13375,574,493.5,374.5,16,84,140,169,239,185,0
6159,16002.25,15875.75,15750.25,20619.5,17710,13409,20456.5,17570,13303,201,36,126,144,248,228,0
6160,1,126.5,16002.25,159,137,100,20113.5,17330.5,12650,193,23,28,81,132,16,0
6161,12.25,21,36,560,483,353.5,960,828,606,0,64,32,100,114,217,0
6162,16,40,100,684,596,440,1710,1490,1100,57,135,122,185,6,68,0
6163,9,22.5,56.25,543,477,354,1357.5,1192.5,885,249,107,110,193,74,100,0
6164,25,17.5,12.25,935,825,620,654.5,577.5,434,153,135,148,89,236,16,0
6165,6.25,3.75,2.25,467.5,415,307.5,280.5,249,184.5,153,66,217,164,194,25,0
6166,0,0,12.25,0,0,0,661.5,588,430.5,137,8,207,64,184,25,0
